 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 02/08/2018 17:24:25
שעה,מדד אחרון,שלב מסחר,שינוי (%)
14:54:07,1577.57,,-0.60
14:53:52,1577.64,,-0.59
14:53:37,1577.93,,-0.57
14:53:22,1577.69,,-0.59
14:53:07,1577.92,,-0.57
14:52:52,1578.04,,-0.57
14:52:37,1577.61,,-0.59
14:52:22,1577.73,,-0.59
14:52:07,1577.76,,-0.58
14:51:52,1577.81,,-0.58
14:51:37,1577.67,,-0.59
14:51:22,1577.61,,-0.59
14:51:07,1577.63,,-0.59
14:50:52,1577.61,,-0.59
14:50:37,1577.63,,-0.59
14:50:22,1577.64,,-0.59
14:50:07,1577.63,,-0.59
14:49:52,1577.58,,-0.60
14:49:37,1577.33,,-0.61
14:49:22,1577.69,,-0.59
14:49:07,1577.56,,-0.60
14:48:52,1577.53,,-0.60
14:48:37,1577.41,,-0.61
14:48:22,1577.26,,-0.62
14:48:07,1577.37,,-0.61
14:47:52,1577.43,,-0.60
14:47:37,1577.34,,-0.61
14:47:22,1577.42,,-0.61
14:47:07,1577.40,,-0.61
14:46:52,1577.67,,-0.59
14:46:37,1577.83,,-0.58
14:46:22,1577.53,,-0.60
14:46:07,1577.60,,-0.59
14:45:52,1577.64,,-0.59
14:45:37,1577.69,,-0.59
14:45:22,1577.78,,-0.58
14:45:07,1577.93,,-0.57
14:44:52,1578.01,,-0.57
14:44:37,1578.26,,-0.55
14:44:22,1577.98,,-0.57
14:44:07,1577.99,,-0.57
14:43:52,1578.01,,-0.57
14:43:37,1577.53,,-0.60
14:43:22,1578.05,,-0.57
14:43:07,1578.29,,-0.55
14:42:52,1578.31,,-0.55
14:42:37,1578.49,,-0.54
14:42:22,1578.48,,-0.54
14:42:07,1578.01,,-0.57
14:41:52,1578.55,,-0.53
14:41:37,1578.92,,-0.51
14:41:22,1579.04,,-0.50
14:41:07,1579.04,,-0.50
14:40:52,1579.08,,-0.50
14:40:37,1579.40,,-0.48
14:40:22,1579.41,,-0.48
14:40:07,1579.34,,-0.48
14:39:52,1579.35,,-0.48
14:39:37,1579.32,,-0.49
14:39:22,1578.98,,-0.51
14:39:07,1578.67,,-0.53
14:38:52,1578.72,,-0.52
14:38:37,1578.50,,-0.54
14:38:22,1578.48,,-0.54
14:38:07,1578.19,,-0.56
14:37:52,1578.20,,-0.56
14:37:37,1577.93,,-0.57
14:37:22,1577.84,,-0.58
14:37:07,1577.33,,-0.61
14:36:52,1577.62,,-0.59
14:36:37,1578.10,,-0.56
14:36:22,1577.94,,-0.57
14:36:07,1577.83,,-0.58
14:35:52,1577.92,,-0.57
14:35:37,1578.15,,-0.56
14:35:22,1578.20,,-0.56
14:35:07,1578.18,,-0.56
14:34:52,1578.39,,-0.54
14:34:37,1578.15,,-0.56
14:34:22,1578.40,,-0.54
