 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 07/08/2018 17:24:52
שעה,מדד אחרון,שלב מסחר,שינוי (%)
15:16:28,1603.69,,-0.08
15:16:13,1603.65,,-0.08
15:15:58,1603.70,,-0.08
15:15:43,1603.63,,-0.08
15:15:28,1603.54,,-0.09
15:15:13,1603.59,,-0.08
15:14:58,1603.64,,-0.08
15:14:43,1603.72,,-0.07
15:14:28,1603.24,,-0.10
15:14:13,1603.32,,-0.10
15:13:58,1603.40,,-0.09
15:13:43,1603.42,,-0.09
15:13:28,1603.47,,-0.09
15:13:13,1603.46,,-0.09
15:12:58,1603.49,,-0.09
15:12:43,1603.46,,-0.09
15:12:28,1603.47,,-0.09
15:12:13,1603.36,,-0.10
15:11:58,1603.44,,-0.09
15:11:43,1603.53,,-0.09
15:11:28,1603.55,,-0.09
15:11:13,1603.60,,-0.08
15:10:58,1603.61,,-0.08
15:10:43,1603.60,,-0.08
15:10:28,1603.50,,-0.09
15:10:13,1603.48,,-0.09
15:09:58,1603.44,,-0.09
15:09:43,1603.45,,-0.09
15:09:28,1603.56,,-0.08
15:09:13,1603.54,,-0.09
15:08:58,1603.46,,-0.09
15:08:43,1603.62,,-0.08
15:08:28,1603.71,,-0.08
15:08:13,1603.82,,-0.07
15:07:58,1603.99,,-0.06
15:07:43,1603.41,,-0.09
15:07:28,1603.41,,-0.09
15:07:13,1603.54,,-0.09
15:06:58,1603.52,,-0.09
15:06:43,1603.52,,-0.09
15:06:28,1603.58,,-0.08
15:06:13,1603.61,,-0.08
15:05:58,1603.55,,-0.09
15:05:43,1603.64,,-0.08
15:05:28,1603.64,,-0.08
15:05:13,1603.65,,-0.08
15:04:58,1603.64,,-0.08
15:04:43,1603.48,,-0.09
15:04:28,1603.46,,-0.09
15:04:13,1603.58,,-0.08
15:03:58,1603.24,,-0.10
15:03:43,1603.31,,-0.10
15:03:28,1603.27,,-0.10
15:03:13,1603.23,,-0.11
15:02:58,1603.31,,-0.10
15:02:43,1603.33,,-0.10
15:02:28,1603.25,,-0.10
15:02:13,1603.34,,-0.10
15:01:58,1603.36,,-0.10
15:01:43,1603.23,,-0.11
15:01:28,1603.39,,-0.10
15:01:13,1603.32,,-0.10
15:00:58,1603.34,,-0.10
15:00:43,1603.35,,-0.10
15:00:28,1603.18,,-0.11
15:00:13,1603.47,,-0.09
14:59:58,1603.56,,-0.08
14:59:43,1603.61,,-0.08
14:59:28,1603.64,,-0.08
14:59:13,1603.75,,-0.07
14:58:58,1603.75,,-0.07
14:58:43,1603.76,,-0.07
14:58:28,1603.77,,-0.07
14:58:13,1603.79,,-0.07
14:57:58,1603.83,,-0.07
14:57:43,1603.94,,-0.06
14:57:28,1603.76,,-0.07
14:57:13,1603.52,,-0.09
14:56:58,1603.57,,-0.08
14:56:43,1603.61,,-0.08
14:56:28,1603.61,,-0.08
14:56:13,1603.56,,-0.08
14:55:58,1603.91,,-0.06
14:55:43,1603.90,,-0.06
14:55:28,1603.88,,-0.06
14:55:13,1603.86,,-0.07
14:54:58,1603.81,,-0.07
14:54:43,1603.95,,-0.06
14:54:28,1603.73,,-0.07
14:54:13,1603.59,,-0.08
14:53:58,1603.58,,-0.08
14:53:43,1603.72,,-0.07
14:53:28,1603.70,,-0.08
14:53:13,1603.77,,-0.07
14:52:58,1603.84,,-0.07
14:52:43,1603.87,,-0.07
14:52:28,1603.86,,-0.07
14:52:13,1603.96,,-0.06
14:51:58,1603.96,,-0.06
14:51:43,1603.45,,-0.09
14:51:28,1603.72,,-0.07
14:51:13,1603.76,,-0.07
14:50:58,1603.85,,-0.07
14:50:43,1603.87,,-0.07
14:50:28,1603.96,,-0.06
14:50:13,1603.85,,-0.07
14:49:58,1603.85,,-0.07
14:49:43,1604.09,,-0.05
14:49:28,1604.09,,-0.05
14:49:13,1604.22,,-0.04
14:48:58,1604.19,,-0.05
14:48:43,1604.17,,-0.05
14:48:28,1604.22,,-0.04
14:48:13,1604.26,,-0.04
14:47:58,1604.32,,-0.04
14:47:43,1604.07,,-0.05
14:47:28,1604.10,,-0.05
14:47:13,1604.15,,-0.05
14:46:58,1604.17,,-0.05
14:46:43,1604.30,,-0.04
14:46:28,1604.44,,-0.03
14:46:13,1604.31,,-0.04
14:45:58,1604.06,,-0.05
14:45:43,1604.07,,-0.05
14:45:28,1604.08,,-0.05
14:45:13,1604.02,,-0.06
14:44:58,1604.00,,-0.06
14:44:43,1604.05,,-0.05
14:44:28,1604.07,,-0.05
14:44:13,1603.94,,-0.06
14:43:58,1603.98,,-0.06
14:43:43,1604.00,,-0.06
14:43:28,1604.03,,-0.06
14:43:13,1604.10,,-0.05
14:42:58,1604.13,,-0.05
14:42:43,1604.32,,-0.04
14:42:28,1603.60,,-0.08
14:42:13,1603.73,,-0.07
14:41:58,1603.73,,-0.07
14:41:43,1603.76,,-0.07
14:41:28,1603.96,,-0.06
14:41:13,1603.96,,-0.06
14:40:58,1604.06,,-0.05
14:40:43,1604.09,,-0.05
14:40:28,1604.33,,-0.04
14:40:13,1604.41,,-0.03
14:39:58,1604.42,,-0.03
14:39:43,1604.41,,-0.03
14:39:28,1604.40,,-0.03
14:39:13,1604.40,,-0.03
14:38:58,1604.38,,-0.03
14:38:43,1604.41,,-0.03
14:38:28,1604.41,,-0.03
14:38:13,1604.43,,-0.03
14:37:58,1604.41,,-0.03
14:37:43,1604.39,,-0.03
14:37:28,1604.49,,-0.03
14:37:13,1604.55,,-0.02
14:36:58,1604.47,,-0.03
14:36:43,1604.59,,-0.02
14:36:28,1604.63,,-0.02
14:36:13,1604.59,,-0.02
14:35:58,1604.65,,-0.02
14:35:43,1604.84,,0.00
14:35:28,1604.94,,0.00
14:35:13,1604.95,,0.00
14:34:58,1605.01,,0.01
14:34:43,1605.03,,0.01
14:34:28,1604.23,,-0.04
14:34:13,1604.24,,-0.04
14:33:58,1604.24,,-0.04
14:33:43,1604.38,,-0.03
14:33:28,1604.41,,-0.03
14:33:13,1604.47,,-0.03
14:32:58,1604.47,,-0.03
14:32:43,1604.49,,-0.03
14:32:28,1604.34,,-0.04
14:32:13,1604.33,,-0.04
14:31:58,1604.39,,-0.03
14:31:43,1604.41,,-0.03
14:31:28,1604.41,,-0.03
14:31:13,1604.42,,-0.03
14:30:58,1604.45,,-0.03
14:30:43,1604.45,,-0.03
14:30:28,1604.37,,-0.03
14:30:13,1604.37,,-0.03
14:29:58,1604.36,,-0.03
14:29:43,1604.47,,-0.03
14:29:28,1604.54,,-0.02
14:29:13,1604.61,,-0.02
14:28:58,1604.67,,-0.02
14:28:43,1604.75,,-0.01
14:28:28,1604.76,,-0.01
14:28:13,1604.80,,-0.01
14:27:58,1604.86,,0.00
14:27:43,1604.96,,0.00
14:27:28,1604.98,,0.00
14:27:13,1604.98,,0.00
14:26:58,1604.92,,0.00
14:26:43,1604.96,,0.00
14:26:28,1604.96,,0.00
14:26:13,1604.92,,0.00
14:25:58,1604.96,,0.00
14:25:43,1604.99,,0.00
14:25:28,1604.98,,0.00
14:25:13,1604.95,,0.00
14:24:58,1604.97,,0.00
14:24:43,1604.60,,-0.02
14:24:28,1604.46,,-0.03
14:24:13,1604.56,,-0.02
14:23:58,1604.67,,-0.02
14:23:43,1605.12,,0.01
14:23:28,1605.15,,0.01
14:23:13,1604.94,,0.00
14:22:58,1604.92,,0.00
14:22:43,1604.97,,0.00
14:22:28,1604.99,,0.00
14:22:13,1604.98,,0.00
14:21:58,1604.82,,-0.01
14:21:43,1604.86,,0.00
14:21:28,1604.90,,0.00
14:21:13,1604.90,,0.00
14:20:58,1604.90,,0.00
14:20:43,1604.84,,0.00
14:20:28,1604.87,,0.00
14:20:13,1604.92,,0.00
14:19:58,1604.60,,-0.02
14:19:43,1604.68,,-0.01
14:19:28,1604.76,,-0.01
14:19:13,1604.80,,-0.01
14:18:58,1604.76,,-0.01
14:18:43,1604.91,,0.00
14:18:28,1604.89,,0.00
14:18:13,1604.93,,0.00
14:17:58,1604.87,,0.00
14:17:43,1604.95,,0.00
14:17:28,1605.04,,0.01
14:17:13,1605.19,,0.02
14:16:58,1605.22,,0.02
14:16:43,1605.22,,0.02
14:16:28,1605.20,,0.02
14:16:13,1605.17,,0.02
14:15:58,1605.17,,0.02
14:15:43,1605.21,,0.02
14:15:28,1605.18,,0.02
14:15:13,1605.18,,0.02
14:14:58,1605.22,,0.02
14:14:43,1605.26,,0.02
14:14:28,1605.36,,0.03
14:14:13,1605.27,,0.02
14:13:58,1605.47,,0.03
14:13:43,1605.56,,0.04
14:13:28,1605.58,,0.04
14:13:13,1605.50,,0.04
14:12:58,1605.24,,0.02
14:12:43,1605.26,,0.02
14:12:28,1605.23,,0.02
14:12:13,1605.24,,0.02
14:11:58,1605.26,,0.02
14:11:43,1605.26,,0.02
14:11:28,1605.25,,0.02
14:11:13,1605.13,,0.01
14:10:58,1605.08,,0.01
14:10:43,1605.10,,0.01
14:10:28,1605.04,,0.01
14:10:13,1605.19,,0.02
14:09:58,1605.11,,0.01
14:09:43,1605.16,,0.01
14:09:28,1605.17,,0.02
14:09:13,1605.15,,0.01
14:08:58,1605.22,,0.02
14:08:43,1605.22,,0.02
14:08:28,1605.20,,0.02
14:08:13,1605.15,,0.01
14:07:58,1605.06,,0.01
14:07:43,1605.19,,0.02
14:07:28,1604.77,,-0.01
14:07:13,1604.63,,-0.02
14:06:58,1604.70,,-0.01
14:06:43,1604.82,,-0.01
14:06:28,1604.74,,-0.01
14:06:13,1604.88,,0.00
14:05:58,1604.88,,0.00
14:05:43,1604.95,,0.00
14:05:28,1605.03,,0.01
14:05:13,1604.84,,0.00
14:04:58,1604.82,,-0.01
14:04:43,1604.77,,-0.01
14:04:28,1604.74,,-0.01
14:04:13,1604.94,,0.00
14:03:58,1604.99,,0.00
14:03:43,1605.06,,0.01
14:03:28,1605.04,,0.01
14:03:13,1605.08,,0.01
14:02:58,1605.01,,0.01
14:02:43,1605.27,,0.02
14:02:28,1605.29,,0.02
14:02:13,1605.26,,0.02
14:01:58,1605.13,,0.01
14:01:43,1605.24,,0.02
14:01:28,1605.29,,0.02
14:01:13,1605.06,,0.01
14:00:58,1605.07,,0.01
14:00:43,1605.11,,0.01
14:00:28,1605.09,,0.01
14:00:13,1605.24,,0.02
13:59:58,1605.26,,0.02
13:59:43,1604.75,,-0.01
13:59:28,1604.68,,-0.01
13:59:13,1604.68,,-0.01
13:58:58,1604.85,,0.00
13:58:43,1604.90,,0.00
13:58:28,1604.86,,0.00
13:58:13,1604.92,,0.00
13:57:58,1605.00,,0.00
13:57:43,1605.05,,0.01
13:57:28,1604.85,,0.00
13:57:13,1604.99,,0.00
13:56:58,1604.83,,-0.01
13:56:43,1604.91,,0.00
13:56:28,1604.91,,0.00
13:56:13,1604.88,,0.00
13:55:58,1604.88,,0.00
13:55:43,1605.07,,0.01
13:55:28,1605.07,,0.01
13:55:13,1604.99,,0.00
13:54:58,1605.22,,0.02
13:54:43,1605.09,,0.01
13:54:28,1605.16,,0.01
13:54:13,1605.16,,0.01
13:53:58,1605.13,,0.01
13:53:43,1605.05,,0.01
13:53:28,1605.06,,0.01
13:53:13,1605.24,,0.02
13:52:58,1605.21,,0.02
13:52:43,1605.16,,0.01
13:52:28,1605.11,,0.01
13:52:13,1605.22,,0.02
13:51:58,1605.28,,0.02
13:51:43,1605.39,,0.03
13:51:28,1605.52,,0.04
13:51:13,1605.56,,0.04
13:50:58,1605.52,,0.04
13:50:43,1605.51,,0.04
13:50:28,1605.47,,0.03
13:50:13,1605.37,,0.03
13:49:58,1605.38,,0.03
